"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","235","Isabell Mixter (V)","V","048561486727","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","236","Daniel Persson (SD)","SD","0340418158820","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","237","Isabell Mixter (V)","V","048561486727","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","238","Daniel Persson (SD)","SD","0340418158820","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","239","Mauricio Rojas (L)","L","0591055036519","HB01SfU12","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","24","Carita Boulwén (SD)","SD","0371882294919","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","240","Anders W Jonsson (C)","C","0229760896014","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","241","Mauricio Rojas (L)","L","0591055036519","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","242","Anders W Jonsson (C)","C","0229760896014","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","243","Mauricio Rojas (L)","L","0591055036519","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","244","Isabell Mixter (V)","V","048561486727","HB01SfU12","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","245","Eleonore Lundkvist (M)","M","0906620634423","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","246","Isabell Mixter (V)","V","048561486727","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","247","Eleonore Lundkvist (M)","M","0906620634423","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","248","Isabell Mixter (V)","V","048561486727","HB01SfU12","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","249","Anders W Jonsson (C)","C","0229760896014","HB01SfU12","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","25","Martina Johansson (C)","C","033935884729","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Ekonomisk familjepolitik","ärendedebatt","250","Mats Berglund (MP)","MP","0606863154419","HB01SfU12","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","26","Carita Boulwén (SD)","SD","0371882294919","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","27","Ulrika Westerlund (MP)","MP","0469084171710","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","28","Carita Boulwén (SD)","SD","0371882294919","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","29","Ulrika Westerlund (MP)","MP","0469084171710","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","3","Yasmine Bladelius (S)","S","0996640018922","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","30","Carita Boulwén (SD)","SD","0371882294919","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","31","Daniel Vencu Velasquez Castro (S)","S","0245113256029","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","32","Carita Boulwén (SD)","SD","0371882294919","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","33","Daniel Vencu Velasquez Castro (S)","S","0245113256029","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","34","Carita Boulwén (SD)","SD","0371882294919","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","35","Johan Hultberg (M)","M","069309987221","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","36","Leonid Yurkovskiy (SD)","SD","0966063008623","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","37","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","38","Leonid Yurkovskiy (SD)","SD","0966063008623","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","39","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","4","Mikael Eskilandersson (SD)","SD","0468956880528","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","40","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","41","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","42","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","43","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","44","Mikael Eskilandersson (SD)","SD","0468956880528","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","45","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","46","Mikael Eskilandersson (SD)","SD","0468956880528","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","47","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","48","Alexander Christiansson (SD)","SD","0279488554424","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","49","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","5","Yasmine Bladelius (S)","S","0996640018922","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","50","Alexander Christiansson (SD)","SD","0279488554424","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","51","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","52","TALMANNEN","TALMANNEN","0585684563812","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","53","Magnus Jacobsson (KD)","KD","0977592683711","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","54","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","55","Magnus Jacobsson (KD)","KD","0977592683711","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","56","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","57","Eric Westroth (SD)","SD","010643534813","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","58","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","59","Eric Westroth (SD)","SD","010643534813","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","6","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","60","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","61","Michael Rubbestad (SD)","SD","0694917698222","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","62","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","63","Michael Rubbestad (SD)","SD","0694917698222","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","64","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","65","Hans Eklind (KD)","KD","0494242537816","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","66","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","67","Hans Eklind (KD)","KD","0494242537816","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","68","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","69","Carina Ståhl Herrstedt (SD)","SD","0603753860213","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","7","Yasmine Bladelius (S)","S","0996640018922","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","70","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","71","Carina Ståhl Herrstedt (SD)","SD","0603753860213","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","72","Johan Hultberg (M)","M","069309987221","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","73","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","74","Anders W Jonsson (C)","C","0229760896014","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","75","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","76","Anders W Jonsson (C)","C","0229760896014","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","77","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","78","Daniel Vencu Velasquez Castro (S)","S","0245113256029","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","79","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","8","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","80","Daniel Vencu Velasquez Castro (S)","S","0245113256029","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","81","Liza-Maria Norlin (KD)","KD","0301987597720","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","82","Karin Rågsjö (V)","V","0246927519019","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","83","TREDJE VICE TALMANNEN","TREDJE VICE TALMANNEN","0155487380917","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","84","Martina Johansson (C)","C","033935884729","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","85","Mona Olin (SD)","SD","0345062474310","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","86","Martina Johansson (C)","C","033935884729","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","87","Mona Olin (SD)","SD","0345062474310","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","88","Martina Johansson (C)","C","033935884729","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","89","Ulrika Westerlund (MP)","MP","0469084171710","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","9","Yasmine Bladelius (S)","S","0996640018922","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","90","Leonid Yurkovskiy (SD)","SD","0966063008623","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","91","Ulrika Westerlund (MP)","MP","0469084171710","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","92","Leonid Yurkovskiy (SD)","SD","0966063008623","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","93","Ulrika Westerlund (MP)","MP","0469084171710","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","94","Lina Nordquist (L)","L","0161616238120","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","95","Janine Alm Ericson (MP)","MP","0316505710324","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","96","Jakob Olofsgård (L)","L","0409655917321","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","97","Dan Hovskär (KD)","KD","0635943298419","HB01SoU22","N"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","98","Martina Johansson (C)","C","033935884729","HB01SoU22","Y"
"HB09100","2023/24","100","2024-04-17 00:00:00","Förbättrade möjligheter att ändra kön","ärendedebatt","99","Dan Hovskär (KD)","KD","0635943298419","HB01SoU22","Y"
